_dataset,actionability_score,activity_tags,address,aggregator_domain,ai_source_file,ai_source_kind,ai_source_record_id,candidate_id,candidate_status,capacity_max_detected,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,email_questions,evidence_text,fit_beyond_score,formal_completeness_score,formal_extraction_status,formal_scrape_checked_at,formal_scrape_content_type,geo_status,is_aggregator,last_seen_at,lat,lon,missing_formal_fields,name,observation_count,page_type,price_score,price_text,rental_decision_needed,rental_email_question,rental_negative_signals,rental_positive_signals,rental_possible_confidence,rental_possible_status,source_confidence,source_domain,source_reliability,source_url,space_tags,specific_rental_page_url,website
candidate,55,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_kremlinbicetre.fr_laccompagnement par la ville_le kremlin-bicêtre,venue_venue_kremlinbicetre.fr_laccompagnement par la ville_le kremlin-bicêtre,new,0,,multi venue listing,Le Kremlin-Bicêtre,0.75,,,l_accompagnement_par_la_ville_le_kremlin_bic_tre,94,Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,"capacity, email, phone, price, rental_page_url",Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,55,3/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.814679,2.364049,"capacity, email, phone, price, rental_page_url",L'accompagnement par la ville,1,multi_venue_listing,0,,yes,Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,,,0.55,unclear,0.75,kremlinbicetre.fr,S3,https://www.kremlinbicetre.fr/loisirs-sorties/associations/laccompagnement-par-la-ville,,,https://www.kremlinbicetre.fr/loisirs-sorties/associations/laccompagnement-par-la-ville
candidate,63,,94270 Le Kremlin-Bicêtre,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_kremlinbicetre.fr_laccompagnement par la ville_le kremlin-bicêtre,venue_venue_kremlinbicetre.fr_laccompagnement par la ville_le kremlin-bicêtre_x0_4aabec3fae,new,0,,multi venue listing,Le Kremlin-Bicêtre,0.65,,associations@ville-kremlin-bicetre.fr,maison_de_la_citoyennet_et_de_la_vie_associative_mcva_le_kremlin_bic_tre,94,Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,"capacity, phone, rental_page_url","La MCVA, située au 5 rue Jean-Monnet, met à disposition des associations des espaces pour réunions, permanences, ateliers",63,5/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.814679,2.364049,"capacity, phone, rental_page_url",Maison de la Citoyenneté et de la Vie Associative — MCVA,1,multi_venue_listing,0,gratuit pour associations locales,yes,Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,,,0.55,unclear,0.65,kremlinbicetre.fr,S3,https://www.kremlinbicetre.fr/loisirs-sorties/associations/laccompagnement-par-la-ville,,,https://www.kremlinbicetre.fr/loisirs-sorties/associations/laccompagnement-par-la-ville
candidate,83,,,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_kremlinbicetre.fr_laccompagnement par la ville_le kremlin-bicêtre,venue_venue_kremlinbicetre.fr_laccompagnement par la ville_le kremlin-bicêtre_x1_1615e79dfe,to_contact,0,,multi venue listing,Le Kremlin-Bicêtre,0.65,,associations@ville-kremlin-bicetre.fr,espace_andr_maign_le_kremlin_bic_tre,94,Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,"address, capacity, phone",Espace André-Maigné peut être utilisé pour activités associatives; sous réserve de disponibilités.,83,5/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.814679,2.364049,"address, capacity, phone",Espace André-Maigné,1,multi_venue_listing,0,gratuit pour associations locales sous conditions,no,,,Page municipale recensant plusieurs espaces associatifs mis à disposition avec contacts et lien vers une fiche détaillée.,0.85,possible,0.65,kremlinbicetre.fr,S3,https://www.kremlinbicetre.fr/loisirs-sorties/associations/laccompagnement-par-la-ville,,https://www.kremlinbicetre.fr/a-votre-service/vos-demarches/location-de-la-salle-andre-maigne,https://www.kremlinbicetre.fr/loisirs-sorties/associations/laccompagnement-par-la-ville
candidate,75,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_mjcslachatre.jimdofree.com_locations salles_clamart,venue_venue_mjcslachatre.jimdofree.com_locations salles_clamart,to_contact,0,,venue with rental page,Clamart,0.75,,,mjcs_la_ch_tre_salles_louer_clamart,92,"Page de location de salles d'une MJC avec capacité d'une salle et contact, mais hors secteur attendu et adresse absente du contenu extrait.","address, capacity, city, email, phone, postal_code, price","Page de location de salles d'une MJC avec capacité d'une salle et contact, mais hors secteur attendu et adresse absente du contenu extrait.",75,1/8,ai_adaptive_extracted,2026-06-20,venue_with_rental_page,in_scope,no,2026-06-20,48.80735,2.257953,"address, capacity, city, email, phone, postal_code, price",MJCS La Châtre - salles à louer,1,venue_with_rental_page,0,,no,,,"Page de location de salles d'une MJC avec capacité d'une salle et contact, mais hors secteur attendu et adresse absente du contenu extrait.",0.85,possible,0.75,mjcslachatre.jimdofree.com,S3,https://mjcslachatre.jimdofree.com/locations/location-salles,,https://mjcslachatre.jimdofree.com/locations/location-salles,https://mjcslachatre.jimdofree.com/locations/location-salles
candidate,55,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_sportenfrance.fr_complexe sportif de trivaux_clamart,venue_venue_sportenfrance.fr_complexe sportif de trivaux_clamart,new,0,,generic location page,Clamart,0.75,,,dojo_du_centre_complexe_sportif_de_trivaux_garenne_clamart,92,"Fiche descriptive d'un équipement sportif précis avec adresse, sans information de location ni contact.","capacity, email, phone, price, rental_page_url","Fiche descriptive d'un équipement sportif précis avec adresse, sans information de location ni contact.",55,3/8,ai_adaptive_extracted,2026-06-20,generic_location_page,in_scope,no,2026-06-20,48.789723,2.255055,"capacity, email, phone, price, rental_page_url",Dojo du Centre - Complexe sportif de Trivaux-Garenne,1,generic_location_page,0,,yes,"Fiche descriptive d'un équipement sportif précis avec adresse, sans information de location ni contact.",,,0.55,unclear,0.75,sportenfrance.fr,S3,https://www.sportenfrance.fr/ile-de-france/hauts-de-seine/clamart/920230009-complexe-sportif-de-trivaux-garenne,,,https://www.sportenfrance.fr/ile-de-france/hauts-de-seine/clamart/920230009-complexe-sportif-de-trivaux-garenne
candidate,55,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_fr.mappy.com_cours de yoga a bourg_bourg-la-reine,venue_venue_fr.mappy.com_cours de yoga a bourg_bourg-la-reine,new,0,,multi venue listing,Bourg-la-Reine,0.75,,,cours_de_yoga_bourg_bourg_la_reine,92,Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,"capacity, email, phone, price, rental_page_url",Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,55,3/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.781649,2.310609,"capacity, email, phone, price, rental_page_url",Cours de yoga à Bourg,1,multi_venue_listing,0,,yes,Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,,,0.55,unclear,0.75,fr.mappy.com,S3,https://fr.mappy.com/activite/yoga-cours/92340-bourg-la-reine,,,https://fr.mappy.com/activite/yoga-cours/92340-bourg-la-reine
candidate,70,,92340 Bourg-la-Reine,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_fr.mappy.com_cours de yoga a bourg_bourg-la-reine,venue_venue_fr.mappy.com_cours de yoga a bourg_bourg-la-reine_x0_e695e24ce1,to_contact,0,,multi venue listing,Bourg-la-Reine,0.65,,,d_borah_rouzel_bourg_la_reine,92,Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,"capacity, email, phone, price","Déborah Rouzel — 3 pl Condorcet, 92340 Bourg la Reine",70,4/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.781649,2.310609,"capacity, email, phone, price",Déborah Rouzel,1,multi_venue_listing,0,,no,,,Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,0.85,possible,0.65,fr.mappy.com,S3,https://fr.mappy.com/activite/yoga-cours/92340-bourg-la-reine,,https://fr.mappy.com/poi/5a0e4cd20351d170bd224851,https://fr.mappy.com/activite/yoga-cours/92340-bourg-la-reine
candidate,70,,92340 Bourg-la-Reine,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_fr.mappy.com_cours de yoga a bourg_bourg-la-reine,venue_venue_fr.mappy.com_cours de yoga a bourg_bourg-la-reine_x1_b7b6a73489,to_contact,0,,multi venue listing,Bourg-la-Reine,0.65,,,acharya_shree_shankar_if_bourg_la_reine,92,Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,"capacity, email, phone, price","Acharya Shree Shankar IF — 7 r Le Bouvier, 92340 Bourg la Reine",70,4/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.781649,2.310609,"capacity, email, phone, price",Acharya Shree Shankar IF,1,multi_venue_listing,0,,no,,,Annuaire Mappy listant plusieurs cours/lieux de yoga avec noms et adresses.,0.85,possible,0.65,fr.mappy.com,S3,https://fr.mappy.com/activite/yoga-cours/92340-bourg-la-reine,,https://fr.mappy.com/poi/5a0e4cd20351d170bd224853,https://fr.mappy.com/activite/yoga-cours/92340-bourg-la-reine
candidate,55,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_bourg-la-reine.fr_satya santosha_bourg-la-reine,venue_venue_bourg-la-reine.fr_satya santosha_bourg-la-reine,new,0,,venue no rental info,Bourg-la-Reine,0.75,,,satya_santosha_bourg_la_reine,92,"Fiche annuaire d'une association de yoga avec adresse, téléphone, email et prix de cours, sans location de salle.","capacity, email, phone, postal_code, price, rental_page_url","Fiche annuaire d'une association de yoga avec adresse, téléphone, email et prix de cours, sans location de salle.",55,2/8,ai_adaptive_extracted,2026-06-20,venue_no_rental_info,in_scope,no,2026-06-20,48.779888,2.316407,"capacity, email, phone, postal_code, price, rental_page_url",Satya Santosha,1,venue_no_rental_info,0,,yes,"Fiche annuaire d'une association de yoga avec adresse, téléphone, email et prix de cours, sans location de salle.",,,0.55,unclear,0.75,bourg-la-reine.fr,S3,https://www.bourg-la-reine.fr/annuaire/26119/10313-satya-santosha.htm,,,https://www.bourg-la-reine.fr/annuaire/26119/10313-satya-santosha.htm
candidate,55,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_yoga-clamart.com_contact_clamart,venue_venue_yoga-clamart.com_contact_clamart,new,0,,venue no rental info,Clamart,0.75,,,centre_de_yoga_iyengar_de_clamart_la_ruche_atelier_clamart,92,"Page contact d'un centre de yoga précis avec adresse, téléphone et email, sans mention de location.","capacity, email, phone, price, rental_page_url","Page contact d'un centre de yoga précis avec adresse, téléphone et email, sans mention de location.",55,3/8,ai_adaptive_extracted,2026-06-20,venue_no_rental_info,in_scope,no,2026-06-20,48.810995,2.265357,"capacity, email, phone, price, rental_page_url",Centre de Yoga Iyengar de Clamart / La Ruche Atelier,1,venue_no_rental_info,0,,yes,"Page contact d'un centre de yoga précis avec adresse, téléphone et email, sans mention de location.",,,0.55,unclear,0.75,yoga-clamart.com,S3,https://www.yoga-clamart.com/contact,,,https://www.yoga-clamart.com/contact
candidate,75,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_bourg-la-reine.fr_yoga place_bourg-la-reine,venue_venue_bourg-la-reine.fr_yoga place_bourg-la-reine,to_contact,0,,venue no rental info,Bourg-la-Reine,0.75,,,yoga_place_bourg_la_reine,92,"Fiche annuaire d'un studio de yoga avec adresse, téléphone, email et site, sans information de location.","capacity, email, phone, price","Fiche annuaire d'un studio de yoga avec adresse, téléphone, email et site, sans information de location.",75,4/8,ai_adaptive_extracted,2026-06-20,venue_no_rental_info,in_scope,no,2026-06-20,48.780531,2.31292,"capacity, email, phone, price",YOGA Place,1,venue_no_rental_info,0,,no,,,"Fiche annuaire d'un studio de yoga avec adresse, téléphone, email et site, sans information de location.",0.85,possible,0.75,bourg-la-reine.fr,S3,https://www.bourg-la-reine.fr/annuaire/548709/10648-yoga-place.htm,,https://www.yogaplace.fr/,https://www.bourg-la-reine.fr/annuaire/548709/10648-yoga-place.htm
candidate,75,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_studiomrg.fr_location_sceaux,venue_venue_studiomrg.fr_location_sceaux,to_contact,0,,venue with rental page,Sceaux,0.75,,,studio_mrg_sceaux,92,"Page de location de salles de studio avec tarifs et lien WhatsApp, mais adresse et coordonnées textuelles absentes du contenu extrait.","address, capacity, city, email, phone, postal_code, price","Page de location de salles de studio avec tarifs et lien WhatsApp, mais adresse et coordonnées textuelles absentes du contenu extrait.",75,1/8,ai_adaptive_extracted,2026-06-20,venue_with_rental_page,in_scope,no,2026-06-20,48.781085,2.29056,"address, capacity, city, email, phone, postal_code, price",Studio MRG,1,venue_with_rental_page,0,,no,,,"Page de location de salles de studio avec tarifs et lien WhatsApp, mais adresse et coordonnées textuelles absentes du contenu extrait.",0.85,possible,0.75,studiomrg.fr,S3,https://www.studiomrg.fr/location,,https://www.studiomrg.fr/location,https://www.studiomrg.fr/location
candidate,75,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_themuselab.fr_le studio_,venue_venue_themuselab.fr_le studio_,to_contact,0,,venue rental mentioned,,0.75,,,the_muse_lab_,92,"Page de présentation d'un studio de danse avec liens internes vers la location de salles, mais sans coordonnées détaillées dans l'extrait.","address, capacity, city, email, phone, postal_code, price","Page de présentation d'un studio de danse avec liens internes vers la location de salles, mais sans coordonnées détaillées dans l'extrait.",75,1/8,ai_adaptive_extracted,2026-06-20,venue_rental_mentioned,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price",The Muse Lab,1,venue_rental_mentioned,0,,no,,,"Page de présentation d'un studio de danse avec liens internes vers la location de salles, mais sans coordonnées détaillées dans l'extrait.",0.85,possible,0.75,themuselab.fr,S3,https://themuselab.fr/le-studio/,,https://themuselab.fr/location-de-salles/,https://themuselab.fr/le-studio/
candidate,55,,,,ai_classify_retry_chunk_0.jsonl,single,venue_venue_sites.google.com_exprimedanse clamart_clamart,venue_venue_sites.google.com_exprimedanse clamart_clamart,new,0,,multi venue listing,Clamart,0.75,,,exprime_danse_clamart_clamart,92,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.","capacity, email, phone, price, rental_page_url","Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.",55,3/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.796102,2.25475,"capacity, email, phone, price, rental_page_url",Exprime'Danse Clamart,1,multi_venue_listing,0,,yes,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.",,,0.55,unclear,0.75,sites.google.com,S3,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles,,,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles
candidate,55,,92140 Clamart,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_sites.google.com_exprimedanse clamart_clamart,venue_venue_sites.google.com_exprimedanse clamart_clamart_x0_f8716b2035,new,0,25 personnes,multi venue listing,Clamart,0.65,,,salles_de_danse_n_2_clamart,92,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.","email, phone, price, rental_page_url","Salles de Danse n° 2 — Maison des Associations, 13 rue de Bièvres 92140 CLAMART; Capacité d'élèves par cours : 25 personnes",55,4/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.796102,2.25475,"email, phone, price, rental_page_url",Salles de Danse n° 2,1,multi_venue_listing,0,,yes,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.",,,0.55,unclear,0.65,sites.google.com,S3,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles,,,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles
candidate,55,,92140 Clamart,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_sites.google.com_exprimedanse clamart_clamart,venue_venue_sites.google.com_exprimedanse clamart_clamart_x1_2b981bb853,new,0,35-40 personnes,multi venue listing,Clamart,0.65,,,salle_bleue_clamart,92,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.","email, phone, price, rental_page_url","Salle Bleue — Maison des Sports, 1 rue du Vieux Cimetière 92140 CLAMART; Capacité d'élèves par cours : 35-40 personnes",55,4/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.796102,2.25475,"email, phone, price, rental_page_url",Salle Bleue,1,multi_venue_listing,0,,yes,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.",,,0.55,unclear,0.65,sites.google.com,S3,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles,,,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles
candidate,55,,92140 Clamart,,ai_classify_retry_chunk_0.jsonl,extracted_from_listing,venue_venue_sites.google.com_exprimedanse clamart_clamart,venue_venue_sites.google.com_exprimedanse clamart_clamart_x2_e0a9ecb570,new,0,35-40 personnes,multi venue listing,Clamart,0.65,,,salle_andr_charre_clamart,92,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.","email, phone, price, rental_page_url","Salle André CHARRE — Maison de quartier André Charré, 10 Route de la Garenne 92140 CLAMART; Capacité d'élèves par cours : 35-40 personnes",55,4/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,48.796102,2.25475,"email, phone, price, rental_page_url",Salle André CHARRE,1,multi_venue_listing,0,,yes,"Page listant plusieurs salles utilisées par l'association avec noms, adresses et capacités.",,,0.55,unclear,0.65,sites.google.com,S3,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles,,,https://sites.google.com/essec.edu/exprime-danse-clamart/nos-salles
