name,city,department,is_aggregator,aggregator_domain,missing_formal_fields,email_questions,contact,price_text,capacity_text,address,source_url,formal_extraction_status,formal_scrape_http_status
CGR Nanterre,,92,yes,abcsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.abcsalles.com/lieu/cgr-nanterre,fetch_failed,
Location de salle en semaine,,75,yes,le8petion.com,"adresse précise, contact, prix",Confirmer adresse précise; Confirmer contact; Confirmer prix,,,28 m²,,https://le8petion.com/location-salle-professionnelle-semaine-paris-11/,scraped,200
Salle à louer Saint-Leu-la-Forêt,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,100 m²; 200 m²; 130 personnes; 150 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-saint-leu-la-foret.html,scraped,200
Salle à louer Cergy-Pontoise,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,200 m²; 100 m²; 130 personnes; 150 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-cergy-pontoise.html,scraped,200
Salle à louer Argenteuil,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,150 m²; 200 m²; 100 m²; 130 personnes,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-argenteuil.html,scraped,200
Salle à louer Franconville,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,200 m²; 100 m²; 130 personnes; 150 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-franconville.html,scraped,200
Évènementiel,,75,no,le8petion.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0955553481,,,,https://le8petion.com/espace-ephemere/,scraped,200
Le Concept Réception,,95,yes,1001salles.com,prix,Confirmer prix,contact@1001salles.com; 0309899298; +33 6 72 86 40 02; +33 9 67 39 57 36; +33 1 78 12 01 60,,900 m²; 510 m²; 539 personnes; 36 m²,4 rue de la croix Vigneron,https://www.1001salles.com/seminaire/le-concept-reception.aspx,scraped,200
Salles de Conférence,,92,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,20 personnes; 500 participants; 135m2; 150 personnes,5 Bd Poniatowski,https://www.kactus.com/fr/cat/lieux/conference,scraped,200
Nos tarifs pour la location de salle professionnelle,,75,no,le8petion.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://le8petion.com/tarifs/,scraped,200
Salles de Formation à Lyon,,92,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,50 personnes; 35 m²; 110 m²; 300 m²,213 Rue de Gerland batiment g2,https://www.kactus.com/fr/cat/lieux/formation/lyon,scraped,200
Salles de Réunion,,92,yes,kactus.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,hello@kactus.com; 01 84 80 92 92; +33184809292,,,,https://www.kactus.com/fr/cat/lieux/reunion,scraped,200
Salles de Formation,,92,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,8 personnes; 75m2; 15m2; 30 personnes,25 Av. de la République,https://www.kactus.com/fr/cat/lieux/formation,scraped,200
Salles de Réunion à Lyon,,92,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,65M2; 40 personnes; 800 m²; 265 personnes,5 Rue Fénelon,https://www.kactus.com/fr/cat/lieux/reunion/lyon,scraped,200
Location de salle,,92,yes,snapevent.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,,,,https://www.snapevent.fr/location-de-salle,scraped,200
Paris,,92,yes,snapevent.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,,,,https://www.snapevent.fr/location-de-salle/paris,scraped,200
"nouveau Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit Casa Verde 25 À partir de 1 000 € HT",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,000 €; 200 €; 800 €; 350 €,250m2; 50m2; 25 personnes; 250 m²,,https://www.snapevent.fr/location-de-salle/paris/casa-verde-4523,scraped,200
"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin Le jardin de Boulogne 40 À partir ",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,000 €; 600 €; 350 €; 149 €,70m2; 200m2; 40 personnes; 30 personnes,,https://www.snapevent.fr/location-de-salle/paris/jardin-boulogne-2323,scraped,200
France,,92,yes,directsalles.com,"prix, capacité",Confirmer prix; Confirmer capacité,0139905375; 0761989916; 0178114811; 0164047304; 0677479874,,,30 Route De Groslay 95200 Sarcelles,http://www.directsalles.com/france,scraped,200
"5/5 (3 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 1h du matin La maison californienne d'Hélène 1",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,500 €; 400 €; 597 €; 350 €,130m2; 550m2; 100 personnes; 50 personnes,,https://www.snapevent.fr/location-de-salle/paris/maison-californienne-helene-2699,scraped,200
"5/5 (8 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit La maison avec piscine de Cyril 30 À pa",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,400 €; 100 €; à partir de 900 €,220m2; 400m2; 30 personnes; 110 m²,,https://www.snapevent.fr/location-de-salle/paris/maison-avec-piscine-cyril-2474,scraped,200
"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin La Serre - Malakoff 100 À partir d",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,850 €; 150 €; 400 €; 300 €,600m2; 100 personnes; 40 personnes; 600 m²,,https://www.snapevent.fr/location-de-salle/paris/serre-malakoff-2512,scraped,200
"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit L'Eden de Stéphane 40 À partir de 750 €",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 750 €; 750 €; 350 €; 500 €,110m2; 40m2; 40 personnes; 15 personnes,,https://www.snapevent.fr/location-de-salle/paris/eden-stephane-3319,scraped,200
"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à minuit La maison d'architecte de Frédérique 30",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 800 €; 800 €; 850 €; 154 €,100m2; 30 personnes; 12 personnes; 100 m²,,https://www.snapevent.fr/location-de-salle/paris/maison-architecte-frederique-3048,scraped,200
"5/5 (1 avis) Exclusivité Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin Le Rooftop Danton 35 À",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 800 €; 800 €; 195 €; 950 €,100m2; 35 personnes; 20 personnes; 100 m²,,https://www.snapevent.fr/location-de-salle/paris/rooftop-danton-3524,scraped,200
"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 92 réservable jusqu'à 2h du matin L'Annexe 50 À partir de 900 € HT",,92,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 900 €; 900 €; 149 €; 350 €,125m2; 50 personnes; 125m²; 125 m²,,https://www.snapevent.fr/location-de-salle/paris/annexe-2431,scraped,200
Les YMCA de France,,75,no,ymcafrance.fr,"prix, capacité",Confirmer prix; Confirmer capacité,secretariat.national@ymca.fr,,,5 place de Vénétie,https://ymcafrance.fr/les-associations-membres-de-ymca-france/,scraped,200
Consulter les tarifs,,75,no,ymca-avignon.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.ymca-avignon.com/fr/services/nos-salles/,fetch_failed,
L'Étable de Véronge,,77,yes,abcsalles.com,adresse précise,Confirmer adresse précise,0 100 75 75 10; 0 100 80 80 10; +33609656273; +33164201284; 0146740676,Dès 1350 €; 1350€; à partir de 2350€; 450 euros,162 m²; 220 pers; 230 m²; 160 m²,,https://www.abcsalles.com/lieu/etabledeveronge,scraped,200
Location de péniche Seine-et-Marne,,77,yes,abcsalles.com,adresse précise,Confirmer adresse précise,0399999618; 0128274339; 0123523595; 0381469727; 0190734863,À partir de 1200€; 20€ / pers; 55€; 130€,90 pers; 90 personnes; 48 personnes; 100 m²,,https://www.abcsalles.com/location-de-peniche-2_seine-et-marne_d.html,scraped,200
Consulter les tarifs,,75,no,ymca-paris.fr,"adresse précise, contact, prix",Confirmer adresse précise; Confirmer contact; Confirmer prix,,,222 m²; 96 m²; 32 m²; 60 m²,,http://ymca-paris.fr/le-centre/location-de-salles/,scraped,200
Domaine d'Arvigny,,77,yes,abcsalles.com,adresse précise,Confirmer adresse précise,+33160655587,Dès 690 €; 690€; 990€; 1490€,180 m²; 150 pers; 000 m²; 150 personnes,,https://www.abcsalles.com/lieu/domaine-arvigny,scraped,200
A.Venue 58 (Privatisation totale),,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/39449-espace-58-privatisation,fetch_failed,
Les meilleures salles à louer - Bry-sur-Marne,,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-bry-sur-marne-94360,fetch_failed,
Les meilleures salles à louer - Alfortville,,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-location-alfortville,fetch_failed,
Les meilleures salles à louer - Champigny-sur-Marne,,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-champigny-sur-marne-94500,fetch_failed,
Les meilleures salles à louer - Cergy,,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-cergy-95000,fetch_failed,
Les meilleures salles à louer pour un séminaire - Seine-et-Marne,,77,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/seminaire-workshop/top-salles-seminaire-seine-et-marne-77,fetch_failed,
Vitry-sur-Seine,,94,yes,jemepropose.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.jemepropose.com/annonces/location-de-salle/vitry-sur-seine-94/,fetch_failed,
Villejuif,,94,yes,jemepropose.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.jemepropose.com/annonces/location-de-salle/villejuif-94/,fetch_failed,
Fontenay-sous-Bois,,94,yes,jemepropose.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.jemepropose.com/annonces/location-de-salle/fontenay-sous-bois-94/,fetch_failed,
Vincennes,,94,yes,jemepropose.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.jemepropose.com/annonces/location-de-salle/vincennes-94/,fetch_failed,
Event'3,,77,yes,abcsalles.com,adresse précise,Confirmer adresse précise,01.59.30.33.88; +33667713909; +33666375272; 0446301026; +33159303388,Dès 1500 €; Dès 1000 €; 00 €; À partir de 800 €,430 m²; 200 pers; 300 m²; 200 personnes,,https://www.abcsalles.com/lieu/event-3-77,scraped,200
"5/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à 18h Le Radisson Blu - Marne La Vallée 320 À pa",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,600 €; 114 €; 350 €; 250 €,1200m2; 320 personnes; 45 personnes; 1200 m²,,https://www.snapevent.fr/location-de-salle/paris/radisson-blu-marne-vallee-2600,scraped,200
"4/5 (1 avis) Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à 18h La villa moderne d'Ivan 50 À partir de 800",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 800 €; 800 €; 241 €; 000 €,95m2; 98m2; 50 personnes; 30 personnes,,https://www.snapevent.fr/location-de-salle/paris/villa-moderne-ivan-2676,scraped,200
"Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à 23h La Folie Barbizon - Restaurant 40 À partir de 100 € HT",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 100 €; 125 €; 100 €; 148 €,60m2; 40 personnes; 60 m²,,https://www.snapevent.fr/location-de-salle/paris/folie-barbizon-restaurant-4229,scraped,200
"Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à 2h du matin La maison au bord de l'eau de Caroline 40 À par",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 600 €; 600 €; 746 €; 100 €,135m2; 700m2; 40 personnes; 135 m²,,https://www.snapevent.fr/location-de-salle/paris/maison-au-bord-eau-caroline-3359,scraped,200
"Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à minuit La maison Bocager d'Émilie 30 À partir de 600 € HT",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 600 €; 600 €; 149 €; 500 €,120m2; 1250m2; 20 personnes; 120m²,,https://www.snapevent.fr/location-de-salle/paris/maison-bocager-emilie-2724,scraped,200
"Lieu RSE Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à 19h La Folie Barbizon - Petit Théâtre 70 À partir ",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 250 €; 250 €; 200 €; 900 €,102m2; 70 personnes; 50 personnes; 102 m²,,https://www.snapevent.fr/location-de-salle/paris/folie-barbizon-petit-theatre-4227,scraped,200
"Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à minuit BO RANCH 500 Sur demande",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,100 €; 400 €; 750 €,950m2; 500 personnes; 200 personnes; 950 m²,,https://www.snapevent.fr/location-de-salle/paris/bo-ranch-4294,scraped,200
"Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à 2h du matin La Maison de Simon au coeur d'un Château 20 À p",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 750 €; 750 €; 200 €; 400 €,110m2; 100m2; 20 personnes; 15 personnes,,https://www.snapevent.fr/location-de-salle/paris/maison-simon-au-coeur-chateau-1469,scraped,200
"Ajouter à ma sélection Retirer de ma sélection Paris, Dép. 77 réservable jusqu'à minuit Le Colibri des Champs 20 À partir de 900 € HT",,77,yes,snapevent.fr,adresse précise,Confirmer adresse précise,f4e08f692823454b83bbb2fa18b79741@sentry.io; 01 76 42 02 10,à partir de 900 €; 900 €; 500 €; 000 €,650m2; 4800m2; 15 personnes; 400m2,,https://www.snapevent.fr/location-de-salle/paris/colibri-champs-3108,scraped,200
Créteil,,94,yes,jemepropose.com,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,0489721983,,100 m2; 80 places; 100m2; 80 personnes,,https://www.jemepropose.com/annonces/location-de-salle/creteil-94/,scraped,200
Montreuil,,93,yes,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,500 personnes,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-de-salle-de-seminaire/ile-de-france/seine-saint-denis/montreuil-93048,scraped,200
Ivry-sur-Seine,,94,yes,jemepropose.com,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,0489721983,,100 m2; 80 places; 100m2; 80 personnes,,https://www.jemepropose.com/annonces/location-de-salle/ivry-sur-seine-94/,scraped,200
Saint-Denis,,93,yes,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,340 M2; 100 personnes,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-de-salle-de-seminaire/ile-de-france/seine-saint-denis/saint-denis-93066,scraped,200
Aubervilliers,,93,yes,evenementielpourtous.com,"prix, capacité",Confirmer prix; Confirmer capacité,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-de-salle-de-seminaire/ile-de-france/seine-saint-denis/aubervilliers-93001,scraped,200
Maisons-Alfort,,94,yes,jemepropose.com,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,0489721983,,100 m2; 80 places; 100m2; 80 personnes,,https://www.jemepropose.com/annonces/location-de-salle/maisons-alfort-94/,scraped,200
Drancy,,93,yes,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,500 personnes; 2500 m2; 270 personnes; 150 personnes,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-de-salle-de-seminaire/ile-de-france/seine-saint-denis/drancy-93029,scraped,200
Salles de Réunion à Boulogne-Billancourt,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,288 places; 350 personnes; 133m²; 250 personnes,170 Quai de Stalingrad,https://www.kactus.com/fr/cat/lieux/reunion/boulogne-billancourt,scraped,200
Voir profil,,93,no,evenementielpourtous.com,"prix, capacité",Confirmer prix; Confirmer capacité,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/espace-alliance-136089,scraped,200
Salles de Réunion à Nîmes,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,100 m²,6 Rue de la République,https://www.kactus.com/fr/cat/lieux/reunion/nimes,scraped,200
Voir profil,,93,no,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,220 personnes,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/espace-royal-136465,scraped,200
Location de château Essonne,,91,yes,abcsalles.com,adresse précise,Confirmer adresse précise,0565085044; 0209000001; 0200004577; 0999984741; 0104904175,À partir de 1600€; 80€ / pers; À partir de 8500€; À partir de 5000€,200 pers; 450 pers; 600 m²; 6000 m²,,https://www.abcsalles.com/location-de-chateau-2_essonne_d.html,scraped,200
Salles de Réunion Nancy,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,300 m²; 48 m2; 40m2; 100m2,24 Rue Sainte-Colette,https://www.kactus.com/fr/cat/lieux/reunion/nancy,scraped,200
Salles de Réunion à Argenteuil,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,675 m²; 450 participants; 100 personnes,65 Rue Germaine Tillion,https://www.kactus.com/fr/cat/lieux/reunion/argenteuil,scraped,200
Salles de Réunion à Arles,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,25 m²; 30m²; 80m²,285 Chemin de Bourgeac,https://www.kactus.com/fr/cat/lieux/reunion/arles,scraped,200
Location de péniche Essonne,,91,yes,abcsalles.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0200004577; 0999984741; 0104904175; 0267028809; 0599994659,,,,https://www.abcsalles.com/location-de-peniche-2_essonne_d.html,scraped,200
Salles de Réunion à Avignon,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,40 pers; 250 personnes; 130 personnes,135 Avenue Louis Pasteur,https://www.kactus.com/fr/cat/lieux/reunion/avignon,scraped,200
Salle de Réunion atypique,,78,yes,kactus.com,prix,Confirmer prix,hello@kactus.com; 01 84 80 92 92; +33184809292,,150 places; 3000 m²; 80 personnes,86 Rue de l'Origan,https://www.kactus.com/fr/cat/lieux/reunion/reunion-atypique,scraped,200
Voir profil,,93,yes,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,500 personnes; 2500 m2,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/le-cargo-location-de-salles-86128,scraped,200
SALLE DE RÉUNION,,78,no,bcoworker.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://bcoworker.com/nos-offres-de-coworking-options-flexibles-et-tarifs-competitifs/trouvez-votre-salle-de-reunion-ideale-chez-bcoworker/,scraped,200
JE RÉSERVE MA SALLE DE RÉUNION,,78,yes,app.bcoworker.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://app.bcoworker.com/home/search,scraped,200
la petite salle en Essonne,,91,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-massy-91300,fetch_failed,
Obtenir un devis,,91,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/2608-espace-grange-galerie,fetch_failed,
L'hôtel Mercure Saint-Quentin-en-Yvelines Centre,,91,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/6174-hotel-mercure-saint-quentin-en-yvelines-centre,fetch_failed,
Forest Hill Paris Meudon-Vélizy : Salle Forest Hill,,91,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/11794-forest-hill-paris-meudon-velizy,fetch_failed,
Espace Le Flamboyant Hotel,,91,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/17606-espace-le-flamboyant-hotel,fetch_failed,
Espace Reunion Ato,,91,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/36772-espace-reunion-ato,fetch_failed,
Argenteuil,,95,yes,evenementielpourtous.com,"prix, capacité",Confirmer prix; Confirmer capacité,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-lieu-atypique/ile-de-france/val-d-oise/argenteuil-95018,scraped,200
Franconville,,95,yes,evenementielpourtous.com,"prix, capacité",Confirmer prix; Confirmer capacité,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-lieu-atypique/ile-de-france/val-d-oise/franconville-95252,scraped,200
Cergy,,95,yes,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 06 43 61 06 25; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75,,100m2; 26m2; 3000M2,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-lieu-atypique/ile-de-france/val-d-oise/cergy-95127,scraped,200
Règlement,,91,no,lesmolieres.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,c@5j.iGtj; 0 1 00000000,,,,https://www.lesmolieres.fr/wp-content/uploads/2025/10/Reglement-de-la-salle-du-Paradou-Version-8-septembre-2025.pdf,scraped,200
Règlement,,91,no,lesmolieres.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.lesmolieres.fr/wp-content/uploads/2025/10/Reglement-de-la-salle-dexposition-Version-8-septembre-2025.pdf,scraped,200
Salle de mariage 55 prestataires,,95,yes,evenementielpourtous.com,prix,Confirmer prix,info@evenementielpourtous.com; 0424 46 46 43; 042969 10.99; 031984 15.87; 021484 20.75; 016184 23.20,,200 personnes; 300 personnes,50 Av. des Caillols 13012 Marseille E-mail : info@evenementielpourtous.com ACCES PRO Se connecter,https://www.evenementielpourtous.com/location-de-salle/location-de-salle-de-mariage/ile-de-france/val-d-oise,scraped,200
